name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
tillamook oregon,2015-04-10,55.4,35.6,46.8,55.4,35,46.4,41.2,81.9,0.31,100,16.67,rain,0,0,25.3,17.2,178.1,1013.9,61.8,9.1,120,10.4,5,,2015-04-10T06:39:09,2015-04-10T19:55:02,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-11,53.6,42.8,48.1,53.6,39.2,47,41.4,78.8,0.17,100,20.83,rain,0,0,30.5,16.1,242,1017.4,87.4,9.1,197,17.1,7,,2015-04-11T06:37:20,2015-04-11T19:56:20,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-12,55.4,41,47.7,55.4,39.1,47.3,41.9,81.3,0.07,100,12.5,rain,0,0,,8,177.2,1022.4,55.4,9.5,176.7,15.2,6,,2015-04-12T06:35:31,2015-04-12T19:57:37,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-13,53.6,37.4,43.6,53.6,35.1,42,40.9,90.5,0.47,100,29.17,rain,0,0,23,17.1,170.9,1015.3,43.7,8.9,74.4,6.5,3,,2015-04-13T06:33:43,2015-04-13T19:58:55,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-14,53.6,37.4,45.1,53.6,37,43.7,39.2,80.8,0.17,100,29.17,rain,0,0,25.3,11.5,254.8,1025.9,42.3,9.2,163.4,14.1,5,,2015-04-14T06:31:56,2015-04-14T20:00:12,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-15,55.4,33.8,45.1,55.4,30.9,44.6,38.5,79.9,0,0,0,,0,0,21.9,16,215.8,1032.8,12.1,9.4,269.1,23.2,8,,2015-04-15T06:30:10,2015-04-15T20:01:29,0.93,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-16,66.2,33.8,48.9,66.2,31,48.7,40.8,77.4,0,0,0,,0,0,,14.9,239,1025.1,8.3,8.7,290.2,24.9,9,,2015-04-16T06:28:24,2015-04-16T20:02:46,0.97,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-17,60.9,39.2,50.5,60.9,39.1,50.3,45.8,84.7,0,0,0,,0,0,33.3,26.2,225.6,1022.5,28,6.1,291.1,25.1,9,,2015-04-17T06:26:39,2015-04-17T20:04:04,0.99,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-18,64.5,37.4,50.8,64.5,35.1,50.6,44.3,80.3,0,0,0,,0,0,23,17.1,174.1,1023.8,24.8,6.6,286.6,24.7,9,,2015-04-18T06:24:55,2015-04-18T20:05:21,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-19,68.1,37.4,51.9,68.1,37.4,51.8,44,78,0,0,0,,0,0,23,17.1,185.3,1017.9,24.8,7.4,277.3,23.8,9,,2015-04-19T06:23:12,2015-04-19T20:06:38,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-20,62.8,41,50.5,62.8,41,50.4,46.5,87.1,0,0,0,,0,0,,8,159.1,1011.7,41.3,6.7,279.7,24.1,8,,2015-04-20T06:21:29,2015-04-20T20:07:55,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-21,55.5,42.8,49.4,55.5,42.8,49,44.2,83,0,0,0,,0,0,28.9,22.9,263,1015.4,76.3,8.6,159.2,13.7,6,,2015-04-21T06:19:47,2015-04-21T20:09:13,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-22,55.4,35.6,46,55.4,35.6,45.6,38.6,77.4,0.02,100,8.33,rain,0,0,25.3,19.5,191,1021.9,57.6,9,246.4,21.3,8,,2015-04-22T06:18:07,2015-04-22T20:10:30,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-23,51.8,37.4,45.5,51.8,37.1,44.9,42.2,88.2,0.11,100,33.33,rain,0,0,18.3,9.2,166.3,1014.6,79.1,8.5,52.1,4.4,2,,2015-04-23T06:16:27,2015-04-23T20:11:47,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-24,53.6,44.6,48.1,53.6,39.7,46.8,44.7,87.9,0.55,100,54.17,rain,0,0,29.8,11.4,208.3,1011.9,96.4,8.5,82.3,7,3,,2015-04-24T06:14:48,2015-04-24T20:13:04,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-25,57.2,41,48.5,57.2,37.9,48.1,41.1,77.8,0.18,100,16.67,rain,0,0,19.7,11.4,244.1,1015.3,49.7,7.4,275,23.6,8,,2015-04-25T06:13:10,2015-04-25T20:14:20,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-26,55.4,41,48.1,55.4,39.1,47.9,44.6,87.7,0.23,100,37.5,rain,0,0,,5.8,66.3,1023.1,77,7.7,80,7,2,,2015-04-26T06:11:34,2015-04-26T20:15:37,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-27,73.5,50,61.4,73.5,50,61.4,55.3,81.8,0.01,100,4.17,rain,0,0,31.1,10.2,210.2,1020.1,33,8.9,260.2,22.3,7,,2015-04-27T06:09:58,2015-04-27T20:16:54,0.32,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-28,57.2,46.4,53.6,57.2,45.2,53.5,48.4,83.2,0.06,100,8.33,rain,0,0,24.2,17.1,240,1019.3,84.4,8.8,193.3,16.8,7,,2015-04-28T06:08:24,2015-04-28T20:18:10,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-29,59,41,50.5,59,37.9,50.1,44.1,80.3,0,0,0,,0,0,16.1,10.2,212.1,1025.3,42.9,9.6,306,26.3,9,,2015-04-29T06:06:50,2015-04-29T20:19:26,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-04-30,60.9,39.2,50.3,60.9,39.2,50.2,44,80.6,0,0,0,,0,0,19.7,16,202.5,1024.1,28.9,8,300.5,25.9,9,,2015-04-30T06:05:18,2015-04-30T20:20:43,0.44,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-01,60.9,44.6,52,60.9,43.3,51.8,46.3,81.8,0,0,0,,0,0,31.1,24,252.7,1016.5,0,9.9,249.4,21.5,8,,2015-05-01T06:03:47,2015-05-01T20:21:58,0.47,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-02,59.1,37.4,49.3,59.1,37.4,49.3,43.2,80.5,0,0,0,,0,0,28.9,22.9,323.2,1016,9.9,9.9,321.1,27.8,9,,2015-05-02T06:02:18,2015-05-02T20:23:14,0.49,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-03,60.9,35.6,48.9,60.9,35.1,48.7,42.9,80.9,0,0,0,,0,0,18.3,14.8,232.4,1013.4,7.8,9.5,321.8,27.8,9,,2015-05-03T06:00:50,2015-05-03T20:24:30,0.5,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-04,59,44.6,51.1,59,44.6,50.7,45.1,81.3,0.03,100,8.33,rain,0,0,21.9,12.8,243.7,1014.9,91,9.7,209.2,17.9,8,,2015-05-04T05:59:23,2015-05-04T20:25:45,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-05,59.1,46.4,51.9,59.1,44.2,51.3,45,78.7,0.28,100,33.33,rain,0,0,23,12.8,246.5,1018.9,66.7,9.3,264.8,23,9,,2015-05-05T05:57:57,2015-05-05T20:27:00,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-06,57.3,42.8,50.5,57.3,42.8,50.3,44.9,82.1,0.03,100,8.33,rain,0,0,31.1,26.2,261.4,1019,67.4,8.8,315.6,27.4,9,,2015-05-06T05:56:33,2015-05-06T20:28:14,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-07,60.9,35.6,49.4,60.9,35.6,49.2,44.6,84.4,0,0,0,,0,0,26.4,19.6,194,1018.3,16.5,8.7,328.3,28.3,9,,2015-05-07T05:55:10,2015-05-07T20:29:28,0.56,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-08,71.7,37.4,54.4,71.7,37.4,54.4,44.9,74.1,0,0,0,,0,0,,10.2,224.1,1015.1,22.2,8.1,331,28.6,9,,2015-05-08T05:53:49,2015-05-08T20:30:42,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-09,64.5,41,53,64.5,41,53,47.9,83.6,0,0,0,,0,0,,8,260.1,1017.2,20.2,9.8,264.7,22.7,9,,2015-05-09T05:52:30,2015-05-09T20:31:55,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-10,62.6,50,54.8,62.6,50,54.8,49.5,83.1,0,0,0,,0,0,18.3,15,247.6,1017.8,82.9,9.9,257.1,22.3,8,,2015-05-10T05:51:12,2015-05-10T20:33:08,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-11,59,48.2,53.7,59,47.3,53.6,46.3,77.1,0.02,100,8.33,rain,0,0,24.2,18.2,281.2,1016.4,86.3,9.6,307.4,26.6,9,,2015-05-11T05:49:55,2015-05-11T20:34:21,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-12,53.6,50,52,53.6,47.8,51.6,50.4,94.6,0.99,100,66.67,rain,0,0,,8.1,183,1012.3,100,7,70.5,6,2,,2015-05-12T05:48:40,2015-05-12T20:35:33,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-13,57.2,50,52.7,57.2,48.4,52.5,49.8,89.8,0.05,100,16.67,rain,0,0,,8,219.2,1013,99.9,9.3,167.4,14.1,5,,2015-05-13T05:47:27,2015-05-13T20:36:44,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-14,59.1,44.6,52.5,59.1,44.6,52.5,47.6,84.3,0,0,0,,0,0,25.3,19.5,239.6,1011.2,32.9,6.8,314.6,27.1,9,,2015-05-14T05:46:16,2015-05-14T20:37:55,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-15,57.3,46.4,52.9,57.3,45.3,52.8,49.6,88.8,0,0,0,,0,0,,12.7,245.6,1012.6,95.7,9.6,161.6,13.8,5,,2015-05-15T05:45:06,2015-05-15T20:39:05,0.96,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-16,57.2,51.8,53.3,57.2,51.8,53.3,49.5,87,0.01,100,4.17,rain,0,0,,10.2,290.4,1016.4,99.5,9.3,206.5,17.7,8,,2015-05-16T05:43:58,2015-05-16T20:40:14,0.99,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-17,62.6,48.2,53.7,62.6,47.3,53.7,48.3,82.9,0,0,0,,0,0,17.2,13.8,288.5,1017.4,72.3,9.7,245.5,21.4,7,,2015-05-17T05:42:52,2015-05-17T20:41:23,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-18,61,42.9,52.8,61,42.9,52.8,48.5,86.2,0,0,0,,0,0,18.3,14.9,256.7,1017.2,76.3,9.1,185.2,16.1,5,,2015-05-18T05:41:48,2015-05-18T20:42:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-19,59,53.6,55.1,59,53.6,55.1,50.8,85.8,0,0,0,,0,0,,10.2,301.3,1018.8,99.9,9.7,125.4,11,4,,2015-05-19T05:40:46,2015-05-19T20:43:37,0.01,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-20,60.9,53.6,55.5,60.9,53.6,55.5,51.4,86,0,0,0,,0,0,,10.2,287.7,1014,99.7,8.9,239,20.7,8,,2015-05-20T05:39:45,2015-05-20T20:44:44,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-21,59.1,51.8,54.7,59.1,51.8,54.7,51.9,90.6,0,0,0,,0,0,17.2,8,295.3,1011.4,99.6,7.8,156.7,13.6,5,,2015-05-21T05:38:47,2015-05-21T20:45:49,0.06,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-22,55.5,53.6,54.4,55.5,53.6,54.4,51.7,90.8,0.04,100,8.33,rain,0,0,,9.2,297.5,1016.3,99.9,7.5,155.5,13.5,5,,2015-05-22T05:37:51,2015-05-22T20:46:53,0.1,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-23,60.8,53.6,55.1,60.8,53.6,55.1,51.4,87.2,0.04,100,12.5,rain,0,0,24.2,12.7,305.4,1020.6,100,8.8,183.2,15.9,7,,2015-05-23T05:36:56,2015-05-23T20:47:56,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-24,60.9,51.8,55.2,60.9,51.8,55.2,49.7,82.1,0,0,0,,0,0,18.3,16,306.7,1019.5,99.9,9.9,206.3,17.9,7,,2015-05-24T05:36:04,2015-05-24T20:48:59,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-25,60.9,51.8,55.4,60.9,51.8,55.4,50.2,82.9,0,0,0,,0,0,18.3,13.8,239.8,1016.7,98.9,9.3,172.6,14.9,5,,2015-05-25T05:35:13,2015-05-25T20:50:00,0.24,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-26,62.7,51.8,56.8,62.7,51.8,56.8,50.1,78.7,0,0,0,,0,0,,10.2,294.5,1016.9,89,9.8,215.4,18.5,7,,2015-05-26T05:34:25,2015-05-26T20:51:00,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-27,62.7,53.6,56.5,62.7,53.6,56.5,52.2,85.7,0,0,0,,0,0,,9.1,276.3,1016.8,99.2,9.8,341.6,29.5,9,,2015-05-27T05:33:39,2015-05-27T20:51:58,0.33,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-28,62.8,51.8,56,62.8,51.8,56,52.3,88,0,0,0,,0,0,,11.3,267.7,1016.2,96.9,8.3,268.2,23.3,8,,2015-05-28T05:32:55,2015-05-28T20:52:56,0.38,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-29,59.2,53.6,55.1,59.2,53.6,55.1,51.5,87.6,0,0,0,,0,0,21.9,10.3,253.3,1014.1,99.1,7.9,256.4,21.9,8,,2015-05-29T05:32:14,2015-05-29T20:53:52,0.42,Overcast,Cloudy skies throughout the day.,cloudy,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-30,62.7,51.8,56.1,62.7,51.8,56.1,48.6,76.3,0,0,0,,0,0,,10.3,282.2,1013.4,51.6,9.9,313.1,27.2,10,,2015-05-30T05:31:34,2015-05-30T20:54:47,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-05-31,66.4,48.3,56.7,66.4,48.3,56.7,50.8,81.8,0,0,0,,0,0,27.7,10.3,264.3,1009.3,16.6,9.8,252.4,21.8,8,,2015-05-31T05:30:57,2015-05-31T20:55:40,0.47,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-01,60.8,53.6,55.6,60.8,53.6,55.6,51.9,87.6,0.16,100,16.67,rain,0,0,31.1,10.3,218.2,1013.5,99.5,8.8,151,12.8,6,,2015-06-01T05:30:22,2015-06-01T20:56:32,0.49,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-02,59,53.6,55.9,59,53.6,55.9,52.9,89.8,0.45,100,50,rain,0,0,,4.8,270.6,1018.1,99.5,7.7,195.4,17,6,,2015-06-02T05:29:49,2015-06-02T20:57:23,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-03,60.8,51.8,56.2,60.8,51.8,56.2,52.7,88.5,0.22,100,25,rain,0,0,,13.8,297.3,1018.4,76.8,7.5,312.7,27.1,9,,2015-06-03T05:29:19,2015-06-03T20:58:11,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-04,64.4,46.4,55.2,64.4,46.4,55.2,49.7,83,0.01,100,4.17,rain,0,0,32.2,21.8,291.4,1018.4,30.9,7.1,350.7,30.2,9,,2015-06-04T05:28:51,2015-06-04T20:58:59,0.52,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-05,68.2,48.2,57.4,68.2,48.2,57.4,51.9,83.3,0,0,0,,0,0,23,13.9,227.9,1016.5,30.9,8.1,354.4,30.5,10,,2015-06-05T05:28:25,2015-06-05T20:59:44,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-06,66.4,51.8,57.6,66.4,51.8,57.6,52.8,85.2,0,0,0,,0,0,19.7,16.1,188.6,1014.5,40.8,6.2,345.8,29.7,10,,2015-06-06T05:28:01,2015-06-06T21:00:28,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-07,70,50.1,58.6,70,50.1,58.6,53.1,82.9,0,0,0,,0,0,17.2,14.9,227.1,1014.6,30.9,5.4,358.7,31,10,,2015-06-07T05:27:40,2015-06-07T21:01:10,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-08,93.8,51.9,59.7,91.1,51.9,59.6,52.5,80,0,0,0,,0,0,18.3,12.8,216,1012.7,46.8,6.8,358.6,31,10,,2015-06-08T05:27:22,2015-06-08T21:01:50,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-09,68.2,44.7,57,68.2,44.7,57,49.1,76.1,0.03,100,4.17,rain,0,0,26.4,18.3,220.2,1012.3,0,6.6,363.6,31.6,10,,2015-06-09T05:27:05,2015-06-09T21:02:29,0.74,Rain,Clear conditions throughout the day with afternoon rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-10,65,42.8,55.2,65,42.8,55,47.8,77.8,0,0,0,,0,0,23,18.2,273.2,1015,17.9,7.1,363,31.3,10,,2015-06-10T05:26:51,2015-06-10T21:03:05,0.8,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-11,62.8,44.6,55.3,62.8,44.6,55.3,49.2,81,0,0,0,,0,0,28.9,21.8,260.4,1019.6,12,8.8,332.4,28.6,10,,2015-06-11T05:26:39,2015-06-11T21:03:40,0.86,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-12,62.7,44.6,55.2,62.7,44.6,55,46.9,75.4,0,0,0,,0,0,33.3,27.7,268.2,1021.6,15.7,9.9,367.2,31.8,10,,2015-06-12T05:26:30,2015-06-12T21:04:12,0.91,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-13,62.7,39.2,52.7,62.7,37.1,52.5,44.8,76,0,0,0,,0,0,27.7,20.7,264.3,1018,7.8,9.6,369.2,31.8,10,,2015-06-13T05:26:23,2015-06-13T21:04:43,0.95,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-14,64.6,42.9,54.5,64.6,42.9,54.5,47.8,79.1,0,0,0,,0,0,,12.7,311,1013.5,32.1,8.6,359.4,30.9,10,,2015-06-14T05:26:18,2015-06-14T21:05:11,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-15,64.2,44.7,53.2,64.2,44.7,53.2,48.7,85.1,0,0,0,,0,0,24.2,16.2,271.3,1012.3,76.3,7.4,355.2,30.7,10,,2015-06-15T05:26:16,2015-06-15T21:05:38,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-16,62.8,51.8,57.4,62.8,51.8,57.4,48.1,72.4,0,0,0,,0,0,28.9,22.8,253.5,1018.6,45,9.2,338.8,29.2,9,,2015-06-16T05:26:16,2015-06-16T21:06:02,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-17,66.3,41,55.7,66.3,39.2,55.6,46.7,73.3,0,0,0,,0,0,20.8,16,248.6,1017.5,7.3,9.3,349.6,30.4,9,,2015-06-17T05:26:18,2015-06-17T21:06:24,0,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-18,66.3,51.8,59.2,66.3,51.8,59.2,51.9,77.9,0,0,0,,0,0,21.9,16,299.9,1015.2,35.9,9.9,352.1,30.4,10,,2015-06-18T05:26:23,2015-06-18T21:06:44,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-19,69.8,51.9,61,69.8,51.9,61,52.2,74.7,0.02,100,8.33,rain,0,0,17.2,14.9,266.7,1020,53.5,9.3,353.6,30.5,9,,2015-06-19T05:26:30,2015-06-19T21:07:01,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-20,69.2,42.9,57.8,69.2,40.1,57.6,47.8,71.7,0,0,0,,0,0,20.8,16,307,1016.5,0,9.9,331.1,28.5,10,,2015-06-20T05:26:39,2015-06-20T21:07:17,0.08,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-21,69.9,51.8,59.8,69.9,51.8,59.8,51.6,75.6,0,0,0,,0,0,,11.4,261.9,1012.3,22.6,9.9,297.4,26,9,,2015-06-21T05:26:51,2015-06-21T21:07:30,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-22,66.4,51.9,60.6,66.4,51.9,60.6,50.8,71.1,0,0,0,,0,0,,11.4,246.3,1018.7,62.1,9.9,283.5,24.4,9,,2015-06-22T05:27:05,2015-06-22T21:07:41,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
tillamook oregon,2015-06-23,73.5,42.9,59.2,73.5,41.3,59.1,49.6,73.5,0,0,0,,0,0,,10.3,244.2,1018.9,6.2,9.4,303.3,26.2,9,,2015-06-23T05:27:21,2015-06-23T21:07:49,0.21,Clear,Clear conditions throughout the day.,clear-day,"KHIO,KTMK,KMMV,72020200118,72688194273,72698694261"
